X,Y
181.3,17.5
158.3,30.5
190.3,33.5
433.3,38.5
320.3,42.5
341.3,45.5
166.3,48.5
233.3,60.5
162.3,65.5
177.3,68.5
265.3,98.5
744.3,122.5
185.136,170.591
160.3,173.5
730.3,173.5
180.3,185.5
364.3,186.5
385.3,200.5
340.3,202.5
413.3,212.5
126.3,233.5
220.125,237.25
696.318,253.682
281.3,256.5
498.3,257.5
302.3,260.5
133.136,261.409
228.3,264.5
426.3,264.5
712.3,265.5
413.3,269.5
441.3,269.5
325.3,270.5
540.3,270.5
122.3,282.5
441.3,282.5
510.3,284.5
408.3,289.5
425.3,290.5
708.3,292.5
308.3,293.5
645.083,294.25
669.3,298.5
317.3,304.5
76.3,309.5
677.3,317.5
342.3,318.5
310.3,324.5
325.3,325.5
645.3,332.5
702.3,332.5
202.3,344.5
129.3,348.5
425.3,352.5
556.3,361.5
422.3,366.5
113.3,368.5
733.136,372.591
624.3,373.5
142.3,377.5
378.3,381.5
160.3,382.5
81.3,385.5
657.3,385.5
424.3,386.5
78.3,404.5
209.3,405.5
712.3,406.5
226.3,409.5
96.3,413.5
41.3,417.5
765.3,417.5
478.3,420.5
668.3,422.5
574.417,424.167
110.3,426.5
710.3,429.5
129.3,430.5
40.3,432.5
81.3,432.5
22.3,434.5
230.3,434.5
737.3,438.5
301.3,448.5
361.3,452.5
708.3,453.5
58.3,454.5
741.3,464.5
296.3,466.5
102.3,470.5
210.3,472.5
274.3,472.5
194.3,473.5
498.3,477.5
177.3,480.5
308.3,481.5
564.3,481.5
102.3,488.5
194.3,489.5
56.3,493.5
165.3,493.5
256.3,493.5
289.3,493.5
768.0,500.5
164.3,505.5
266.3,506.5
393.286,509.857
465.3,516.5
261.3,520.5
237.3,521.5
618.3,522.5
173.3,528.5
756.3,528.5
249.3,529.5
484.3,530.5
230.3,537.5
218.3,538.5
732.25,538.833
545.3,540.5
781.3,542.5
233.3,544.5
196.3,545.5
516.3,554.5
273.3,556.5
610.3,556.5
390.3,560.5
94.3,561.5
132.3,562.5
573.3,565.5
65.3,569.5
85.3,569.5
157.3,569.5
729.3,569.5
521.3,570.5
381.3,574.5
70.3,580.5
