X,Y
626.167,39.767
788.136,44.591
393.722,80.556
463.269,88.269
611.278,89.444
373.444,91.5
702.143,139.786
592.136,141.409
609.75,145.875
506.136,159.409
626.69,161.69
98.132,168.289
155.038,184.231
194.265,187.735
68.423,192.423
274.136,192.591
626.227,194.545
26.136,195.409
495.3,210.5
512.3,214.233
63.1,247.7
382.136,267.409
165.833,273.767
120.119,290.5
446.196,335.891
217.318,348.682
553.083,356.75
187.136,362.591
154.0,367.227
373.967,372.033
481.674,400.283
342.136,400.591
734.3,427.5
692.1,437.9
13.31,442.405
737.25,445.833
42.056,447.389
189.364,450.5
411.34,451.46
125.364,452.5
473.556,463.611
767.0,465.786
255.02,473.62
733.559,474.441
750.143,476.214
181.283,493.587
664.0,496.5
283.3,517.767
300.136,523.409
669.5,524.0
196.132,541.711
483.227,541.273
620.0,557.417
311.853,563.676
445.938,563.875
106.237,576.763
68.227,594.545
751.222,594.333
