X,Y
742.3,113.5
467.3,181.5
492.3,201.5
177.3,238.5
93.3,242.5
527.3,242.5
706.3,259.5
185.3,264.5
92.3,269.5
108.3,271.5
705.3,271.5
454.3,280.5
92.3,281.5
743.3,281.5
425.3,286.5
479.167,288.611
332.3,290.5
512.3,290.5
66.3,295.5
411.3,299.5
230.3,300.5
331.3,300.5
576.5,300.5
83.3,302.5
359.3,309.5
403.3,316.5
468.3,333.5
768.25,335.25
420.3,357.5
487.3,374.5
587.3,389.5
572.3,392.5
392.3,393.5
104.3,397.5
92.3,413.5
382.3,413.5
501.3,419.5
96.3,426.5
406.3,440.5
750.3,443.5
402.3,446.5
444.3,453.5
144.3,458.5
748.3,459.5
365.3,461.5
41.3,462.5
650.3,462.5
716.3,471.5
160.5,472.5
460.3,473.5
144.3,481.5
460.3,483.5
721.5,488.5
672.3,491.5
490.3,496.5
170.3,499.5
713.3,501.5
70.3,506.5
667.3,508.5
711.3,515.5
654.3,546.5
258.3,552.5
266.3,560.5
683.3,564.5
646.3,567.5
198.3,579.5
