X,Y
231.8,2.4
349.375,18.542
412.241,31.463
222.778,31.333
523.136,30.591
609.738,31.452
249.433,44.2
277.315,48.315
506.065,66.5
70.192,76.462
235.227,82.727
27.188,85.5
260.881,101.405
495.233,111.4
514.417,110.458
279.833,129.542
357.605,136.184
457.958,140.25
666.0,146.583
771.722,147.889
370.167,150.233
330.318,153.227
640.278,182.167
478.208,184.208
228.14,187.62
640.611,189.222
567.462,202.5
38.056,204.389
260.02,205.3
90.4,219.45
275.778,219.778
362.25,219.583
525.182,231.545
183.46,246.46
175.976,253.738
459.5,256.654
536.18,257.66
365.409,282.591
535.648,299.352
481.717,306.413
240.38,312.18
717.978,320.543
596.587,339.717
548.0,339.786
476.0,343.8
540.1,357.46
165.574,393.278
582.3,426.5
79.18,438.14
49.94,443.58
420.0,446.167
796.136,444.591
523.5,448.5
306.34,450.46
336.045,456.045
131.9,470.54
659.182,472.455
146.25,476.0
757.31,483.595
416.4,493.55
407.567,505.6
714.062,522.25
460.136,522.591
575.071,524.405
407.776,528.603
472.088,543.618
256.3,544.5
453.208,545.917
580.125,547.75
397.115,558.269
770.978,562.457
