X,Y
553.3,66.5
324.3,80.5
707.3,117.5
755.3,126.5
770.3,152.5
233.433,156.567
163.3,184.5
278.3,186.5
585.833,195.767
600.3,199.5
205.3,202.5
654.3,202.5
285.3,204.5
268.3,206.5
244.3,208.5
67.3,244.5
41.3,357.5
505.3,402.5
148.3,406.5
668.3,420.5
70.3,435.5
333.3,448.5
283.3,453.5
379.3,456.5
625.5,456.5
198.3,458.5
356.3,459.5
64.3,470.5
661.3,476.5
333.3,478.5
510.3,502.5
478.3,503.5
78.3,505.5
355.346,508.038
296.3,510.5
432.3,513.5
623.167,515.389
752.7,518.5
409.5,520.5
30.3,528.5
135.3,544.5
317.3,544.5
782.3,546.5
611.3,555.5
537.3,565.5
528.3,580.5
