X,Y
473.3,17.5
341.3,24.5
633.3,29.5
578.3,33.5
206.3,34.5
294.3,45.5
742.3,53.5
721.3,54.5
481.3,62.5
252.3,72.5
609.3,74.5
304.3,76.5
505.3,78.5
593.3,86.5
350.3,88.5
224.3,90.5
656.3,92.5
482.3,93.5
362.3,97.5
504.3,112.5
708.136,112.591
146.3,118.5
518.3,118.5
733.3,118.5
237.3,120.5
485.3,120.5
541.3,120.5
754.3,126.5
205.3,132.5
598.3,134.5
734.3,136.5
504.3,148.5
594.3,149.5
497.3,164.5
254.3,185.5
486.3,186.5
752.3,186.5
346.3,193.5
460.3,193.5
561.3,197.5
489.3,202.5
585.3,204.5
248.3,206.5
729.3,206.5
148.3,209.5
284.3,216.5
216.083,217.75
474.3,217.5
494.3,217.5
604.3,217.5
201.3,229.5
749.3,230.5
498.3,232.5
702.3,246.5
676.3,248.5
210.3,249.5
189.3,250.5
489.3,254.5
576.3,254.5
601.3,256.5
649.3,258.5
684.3,265.5
666.3,270.5
708.3,274.5
525.3,282.5
478.3,289.5
570.3,290.5
502.3,310.5
638.3,312.5
736.3,318.5
749.3,318.5
550.3,336.5
433.3,338.5
517.3,350.5
70.3,358.5
650.3,368.5
420.3,372.5
114.3,385.5
684.3,396.5
734.3,421.5
416.3,425.5
501.3,429.5
462.3,430.5
601.3,432.5
718.3,434.5
517.3,438.5
186.3,442.5
125.136,446.409
485.3,446.5
461.3,450.5
556.3,450.5
510.3,453.5
741.3,453.5
429.3,458.5
648.3,460.5
409.3,465.5
458.3,472.5
674.3,473.5
601.3,476.5
433.3,480.5
666.3,488.5
574.3,494.5
122.3,496.5
418.3,496.5
204.0,500.5
576.136,504.409
665.3,508.5
730.3,508.5
489.3,512.5
437.3,518.5
704.3,522.5
497.3,528.5
478.3,536.5
456.3,545.5
128.083,549.25
513.3,554.5
693.3,554.5
429.3,557.5
286.3,565.5
669.833,565.417
457.3,576.5
201.3,577.5
652.3,577.5
176.136,578.591
433.3,578.5
558.3,585.5
616.3,585.5
