X,Y
606.3,137.5
417.3,146.5
620.3,158.5
711.3,168.5
592.5,183.5
735.1,184.1
783.3,190.5
559.3,202.5
49.3,226.5
531.3,229.5
43.3,242.5
43.3,257.5
145.3,271.5
716.3,305.5
529.5,308.5
487.3,321.5
602.3,343.5
94.3,351.5
357.3,371.5
269.3,384.5
490.3,393.5
137.3,395.5
438.3,404.5
606.3,406.5
122.3,409.5
433.3,412.5
499.3,412.5
542.3,415.5
153.3,420.5
661.3,421.5
737.5,425.5
125.3,440.5
440.3,441.5
657.5,452.5
124.3,457.5
756.3,461.5
196.3,462.5
460.3,466.5
768.409,469.318
548.3,469.5
92.3,479.5
438.3,480.5
512.625,480.625
44.3,489.5
151.3,489.5
423.3,490.5
544.5,499.5
92.3,501.5
406.3,504.5
298.3,506.5
115.3,517.5
37.3,518.5
51.3,526.5
331.3,569.5
256.3,571.5
463.167,576.611
346.3,584.5
