X,Y
777.3,24.5
196.3,28.5
213.3,33.5
481.3,42.5
25.667,48.417
205.115,49.115
398.667,52.583
637.3,52.5
426.409,54.318
736.3,53.5
301.3,54.5
781.3,54.5
146.3,64.5
176.3,64.5
496.3,66.5
760.3,70.5
470.3,88.5
68.3,97.5
426.3,98.5
294.3,105.5
454.346,106.038
134.3,108.5
233.3,108.5
436.3,117.5
369.3,120.5
265.3,121.5
381.3,130.5
253.3,136.5
422.3,138.5
705.3,145.5
377.3,146.5
76.3,150.5
321.3,164.5
290.3,169.5
472.3,176.5
572.3,176.5
488.3,188.5
689.3,188.5
244.3,189.5
504.3,194.5
305.3,198.5
56.3,200.5
726.3,200.5
350.0,205.5
546.3,206.5
241.3,208.5
637.5,208.591
205.3,213.5
280.3,213.5
142.3,221.5
526.3,221.5
516.3,232.5
641.3,266.5
684.3,270.5
658.3,278.5
64.3,289.5
534.3,292.5
668.3,309.5
92.3,310.5
396.3,321.5
354.3,344.5
596.3,346.5
414.3,348.5
736.3,350.5
392.3,357.5
760.3,364.5
181.3,372.5
54.3,373.5
33.3,374.5
130.3,374.5
597.3,378.5
776.3,386.5
116.3,390.5
370.3,398.5
548.3,405.5
426.3,412.5
638.3,428.5
124.3,433.5
226.3,436.5
193.3,438.5
205.3,450.5
260.3,457.5
88.3,462.5
186.3,464.5
289.3,464.5
117.3,488.5
158.3,488.5
730.3,488.5
176.3,504.5
668.3,506.5
362.3,513.5
661.3,525.5
557.3,532.5
601.3,541.5
562.3,549.5
218.3,568.5
506.3,573.5
396.3,574.5
337.3,580.5
526.3,588.5
