X,Y
713.071,8.5
234.182,10.455
626.31,13.548
647.58,26.5
620.109,50.543
382.0,57.5
630.167,65.542
602.25,69.65
616.088,80.382
586.31,86.452
359.891,89.63
327.881,97.643
237.239,126.543
386.4,147.8
183.5,150.583
319.958,150.458
7.9,151.46
239.413,151.804
331.289,156.289
358.077,160.615
208.15,176.95
117.239,181.457
178.18,206.34
130.065,215.674
472.0,217.5
216.0,227.667
121.389,235.5
109.292,239.208
116.208,258.542
134.0,258.5
489.364,258.545
170.227,259.5
199.5,264.167
79.0,290.278
113.674,292.022
682.147,295.971
141.152,301.587
424.0,301.5
186.109,302.37
205.45,306.4
775.429,305.5
39.5,309.643
743.333,309.417
684.0,316.214
49.682,317.682
733.342,325.553
710.2,325.75
462.3,337.7
298.182,338.455
193.853,339.971
395.093,341.574
419.958,342.458
759.633,341.567
717.342,345.553
770.1,346.1
735.25,350.125
291.6,356.55
700.1,356.8
455.5,361.607
717.833,367.222
91.967,373.633
717.278,386.556
797.45,417.4
238.083,420.458
776.132,424.289
263.9,436.54
338.38,438.54
234.289,443.447
246.152,443.804
254.152,468.457
265.375,483.458
69.34,492.34
445.45,498.4
359.935,500.5
64.333,525.542
19.611,532.333
37.444,536.5
45.3,542.4
138.093,544.537
26.227,553.455
27.5,565.625
115.109,583.457
181.375,587.708
159.431,590.19
