X,Y
318.024,11.452
123.0,17.885
204.227,18.545
474.0,18.583
324.283,23.63
229.833,34.5
202.1,76.1
118.048,80.597
484.192,87.423
341.433,90.367
727.94,92.42
335.605,103.921
263.907,109.241
282.019,110.389
410.119,117.643
737.727,119.545
489.1,122.54
701.346,137.577
437.6,139.45
718.125,142.25
737.75,147.875
774.093,149.574
128.204,165.574
727.447,166.289
756.038,172.346
123.1,175.66
553.5,185.413
762.25,188.125
530.192,192.5
663.312,195.688
581.31,197.548
613.879,199.845
563.315,201.389
537.167,204.444
119.607,207.464
691.633,207.567
103.326,209.761
553.269,210.385
677.5,215.5
30.02,221.34
696.143,222.214
107.853,222.971
687.312,223.688
665.136,226.591
285.958,235.542
673.438,240.75
618.417,243.625
95.786,246.262
580.1,245.46
294.3,250.42
444.109,253.413
666.31,253.643
703.214,255.393
96.357,266.024
440.0,274.5
396.4,277.45
500.115,289.577
277.25,292.542
359.352,291.722
190.206,301.794
746.02,303.54
392.109,320.587
170.239,323.891
416.455,326.045
217.5,325.833
261.192,334.077
444.0,337.714
302.115,341.577
121.375,343.688
156.409,346.591
270.136,346.591
131.167,355.548
718.02,363.62
241.667,365.611
288.214,377.857
233.115,393.077
457.1,405.46
77.136,406.591
275.227,413.455
585.536,414.286
64.333,413.417
460.1,415.9
54.136,425.409
162.31,427.548
523.914,428.121
731.603,427.603
506.0,428.0
143.1,429.9
184.0,430.0
609.711,434.816
495.283,435.63
116.091,436.773
101.5,438.5
212.4,442.55
143.0,445.5
171.833,446.3
323.109,446.37
228.119,453.69
99.5,454.5
522.071,455.786
125.5,456.167
187.462,457.654
163.909,462.227
75.562,463.188
485.192,469.538
116.038,471.654
133.5,478.167
524.208,482.792
307.618,492.206
188.0,493.5
146.455,502.545
183.192,507.5
329.431,544.086
347.0,545.885
101.362,550.914
331.214,561.929
272.0,568.0
