X,Y
445.3,17.5
666.3,21.5
509.3,22.5
569.3,30.5
440.3,32.5
525.3,32.5
616.3,34.5
678.3,41.5
477.3,45.5
637.3,46.5
424.3,53.5
660.3,53.5
453.3,54.5
705.3,54.5
748.318,56.318
393.3,60.5
517.3,64.5
573.3,64.5
52.3,65.5
306.3,65.5
372.3,68.5
722.3,69.5
169.3,78.5
656.3,78.5
101.3,80.5
674.3,80.5
152.3,81.5
204.3,84.5
601.3,84.5
326.3,86.5
478.3,88.5
84.3,93.5
233.3,93.5
733.3,94.5
296.3,97.5
348.3,97.5
670.3,97.5
128.3,100.5
189.3,100.5
504.3,100.5
46.3,102.5
257.3,109.5
382.3,113.5
365.3,114.5
78.3,118.5
472.3,121.5
689.3,121.5
552.3,122.5
18.3,134.5
621.3,134.5
237.3,136.5
697.3,137.5
782.3,140.5
593.3,142.5
40.3,145.5
136.3,150.5
670.3,152.5
100.3,154.5
24.3,157.5
297.3,158.5
398.3,158.5
240.3,160.5
229.3,168.5
141.3,170.5
386.3,170.5
305.3,177.5
121.3,186.5
581.3,189.5
90.3,192.5
230.3,192.5
686.3,192.5
493.3,194.5
645.3,196.5
392.3,197.5
177.3,200.5
293.3,201.5
320.3,202.5
536.3,205.5
46.3,209.5
212.3,213.5
240.3,213.5
157.3,216.5
729.3,220.5
189.3,222.5
224.3,222.5
306.3,225.5
28.3,226.5
336.3,232.5
208.3,233.5
130.3,238.5
686.3,238.5
290.3,240.5
709.3,244.5
592.3,245.5
644.3,245.5
505.3,252.5
266.3,253.5
364.3,260.5
53.3,261.5
86.3,265.5
457.3,265.5
750.3,266.5
337.3,268.5
178.3,270.5
218.3,270.5
384.3,272.5
352.3,277.5
549.3,281.5
280.3,285.5
621.3,289.5
768.3,289.5
396.3,297.5
733.3,298.5
9.3,302.5
658.3,302.5
286.3,304.5
334.3,304.5
248.3,310.5
309.3,314.5
370.3,316.5
593.3,320.5
168.3,321.5
208.3,329.5
138.3,332.5
317.3,333.5
398.3,337.5
461.3,341.5
618.3,342.5
160.3,344.5
378.3,345.5
6.3,360.5
20.3,360.5
354.3,360.5
534.3,364.5
42.3,365.5
10.3,369.5
465.3,369.5
178.3,370.5
781.3,370.5
424.3,374.5
672.3,376.5
545.3,380.5
577.571,381.143
253.3,382.5
50.3,384.5
496.3,385.5
282.3,386.5
452.3,390.5
778.3,392.5
32.3,393.5
141.3,400.5
172.3,401.5
240.3,402.5
326.3,402.5
588.3,406.5
213.3,410.5
25.3,413.5
737.3,416.5
686.3,417.5
754.3,420.5
128.3,422.5
172.3,424.5
554.3,424.5
249.3,425.5
329.3,426.5
749.3,436.5
780.3,437.5
541.3,438.5
241.3,444.5
292.3,444.5
701.3,444.5
49.3,445.5
257.3,445.5
388.3,452.5
100.3,453.5
158.3,456.5
654.3,456.5
453.3,461.5
673.3,465.5
284.3,466.5
177.3,470.5
333.3,473.5
33.3,476.5
73.3,476.5
598.3,476.5
618.3,478.5
20.3,481.5
128.3,484.5
521.3,485.5
88.3,486.5
225.3,486.5
280.3,486.5
374.3,488.5
185.3,494.5
573.3,496.5
722.3,496.5
45.3,497.5
497.3,497.5
29.3,498.5
446.3,498.5
420.3,501.5
17.3,502.5
396.3,502.5
470.3,504.5
482.3,505.5
765.3,506.5
134.3,508.5
310.3,508.5
378.3,508.5
118.3,509.5
249.3,509.5
81.3,510.5
509.3,514.5
62.3,517.5
288.3,517.5
669.3,518.5
101.3,520.5
221.3,520.5
270.3,520.5
20.3,522.5
442.3,522.5
196.3,524.5
584.3,524.5
730.3,526.5
485.3,528.5
633.3,533.5
80.3,534.5
573.3,536.5
654.3,537.5
686.3,538.5
173.3,542.5
598.3,544.5
342.3,545.5
536.3,545.5
241.3,548.5
430.3,549.5
121.3,552.5
372.3,552.5
505.3,553.5
477.3,554.5
21.3,564.5
261.3,566.5
156.3,572.5
49.3,573.5
185.3,573.5
236.3,576.5
116.3,581.5
