X,Y
78.3,29.5
267.3,34.5
174.3,38.5
379.3,41.5
224.3,49.5
239.0,52.5
119.3,56.5
88.3,67.5
216.0,75.5
33.3,81.5
614.3,81.5
106.3,93.5
227.3,96.5
171.3,97.5
40.3,105.5
130.3,105.5
495.3,106.5
414.3,140.5
211.3,142.5
766.3,142.5
780.3,144.5
711.3,149.5
688.5,151.5
398.3,164.5
400.5,179.5
88.3,214.5
433.5,215.5
282.3,231.5
339.3,246.5
416.3,246.5
174.3,250.5
401.3,254.5
710.3,261.5
371.3,264.5
213.3,266.5
176.3,270.5
412.3,273.5
753.3,350.5
284.3,373.5
392.3,387.5
548.3,458.5
524.3,513.5
747.3,539.5
728.3,542.5
451.3,553.5
514.3,562.5
578.3,565.5
697.3,567.5
713.3,569.5
452.3,572.5
