X,Y
402.0,14.5
25.3,16.5
236.3,17.5
589.3,25.5
38.3,34.5
165.3,53.5
242.3,60.5
80.3,65.5
133.3,66.5
793.444,90.5
246.333,98.167
106.3,98.5
317.3,100.5
118.3,108.5
758.3,114.5
781.3,129.5
269.3,136.5
590.3,145.5
145.3,150.5
298.3,153.5
128.3,156.5
569.3,160.5
202.3,172.5
112.3,173.5
132.3,177.5
94.3,181.5
330.3,186.5
177.3,190.5
118.3,192.5
138.3,196.5
609.3,212.5
114.3,216.5
718.3,221.5
278.3,233.5
516.3,238.5
437.3,242.5
450.3,242.5
548.3,244.5
533.3,248.5
630.3,249.5
597.3,253.5
185.3,257.5
541.3,260.5
430.3,264.5
454.3,264.5
500.3,265.5
528.3,269.5
697.3,270.5
345.3,273.5
174.3,277.5
709.3,278.5
457.3,280.5
332.3,282.5
620.3,284.5
498.3,285.5
669.3,288.5
254.3,290.5
68.3,296.5
344.3,296.5
728.3,296.5
480.3,302.5
256.269,325.731
102.3,344.5
637.3,345.5
53.3,348.5
65.3,358.5
333.3,360.5
368.136,364.591
74.3,366.5
96.3,370.5
410.3,378.5
152.3,382.5
304.3,382.5
361.3,385.5
80.3,386.5
168.3,388.5
536.3,396.5
68.3,400.5
438.3,404.5
510.3,408.5
548.3,408.5
45.3,412.5
542.3,416.5
494.3,418.5
40.3,422.5
522.3,424.5
62.3,428.5
82.3,430.5
52.3,433.5
533.3,434.5
369.3,438.5
386.3,442.5
254.417,446.167
510.136,449.409
269.3,453.5
582.3,460.5
356.3,466.5
482.3,481.5
442.3,485.5
502.3,486.5
185.3,494.5
474.3,525.5
504.0,530.722
706.3,533.5
694.3,534.5
761.3,536.5
388.3,537.5
452.3,541.5
366.3,549.5
546.3,554.5
140.3,557.5
436.3,572.5
554.3,572.5
20.3,581.5
505.3,585.5
558.3,588.5
578.3,590.5
789.3,593.5
