X,Y
222.3,6.5
167.5,10.591
75.3,15.5
251.3,22.5
234.3,28.5
299.3,33.5
201.3,37.5
114.3,47.5
166.3,51.5
336.3,53.5
467.3,65.5
114.3,70.5
589.3,72.5
323.3,85.5
55.3,95.5
220.3,99.5
714.3,109.5
431.3,118.5
104.3,120.5
195.3,120.5
209.3,121.5
47.167,132.611
180.3,135.5
159.3,142.5
391.3,151.5
708.3,164.5
317.3,169.5
104.3,170.5
482.3,170.5
669.3,172.5
218.3,175.5
123.3,192.5
266.3,198.5
474.3,199.5
350.3,209.5
286.3,210.5
157.3,216.5
459.3,218.5
335.3,226.5
244.3,232.5
108.3,233.5
618.3,235.5
72.3,237.5
197.3,240.5
372.3,241.5
228.3,244.5
230.318,264.318
252.417,263.833
272.5,275.5
333.3,282.5
103.5,291.5
385.5,298.5
748.3,304.5
223.3,306.5
449.3,307.5
55.3,313.5
309.3,313.5
128.3,315.5
325.3,321.5
246.3,328.5
205.667,331.417
146.3,336.5
97.3,338.5
370.3,347.5
481.5,347.5
83.3,358.5
166.3,359.5
236.3,363.5
328.3,363.5
60.3,372.5
209.5,373.5
175.3,389.5
96.731,393.577
244.3,403.5
368.3,407.5
460.3,418.5
80.5,430.5
46.3,431.5
565.3,433.5
395.3,434.5
199.3,449.5
168.3,458.5
287.167,471.611
140.3,475.5
322.3,475.5
95.3,476.5
621.3,476.5
209.3,478.5
404.3,483.5
344.3,484.5
40.0,492.5
56.3,493.5
193.3,497.5
314.3,498.5
117.3,508.5
132.3,508.5
163.3,515.5
48.3,517.5
187.3,523.5
332.3,527.5
515.3,542.5
46.3,543.5
142.3,543.5
100.136,546.591
266.3,547.5
82.25,555.438
385.3,563.5
96.618,566.088
215.3,567.5
505.3,577.5
193.3,579.5
305.3,585.5
