X,Y
708.3,139.5
688.3,148.5
214.3,162.5
636.3,163.5
351.3,174.5
521.3,202.5
143.167,252.611
701.3,280.5
405.3,289.5
547.3,289.5
428.3,297.5
428.3,309.5
671.3,314.5
565.3,320.5
579.3,324.5
188.3,339.5
393.3,360.5
725.3,365.5
123.3,373.5
735.3,377.5
106.3,379.5
131.3,381.5
389.3,383.5
747.3,387.5
224.3,388.5
415.167,399.389
384.389,400.611
463.3,434.5
439.3,435.5
677.3,435.5
239.167,447.389
581.3,448.5
260.3,449.5
412.3,458.5
555.3,459.5
268.3,461.5
235.3,468.5
311.3,468.5
418.3,468.5
92.3,479.5
446.3,485.5
155.3,491.5
637.3,492.5
738.3,503.5
602.3,505.5
69.3,508.5
206.3,524.5
358.3,528.5
317.3,529.5
233.3,531.5
433.3,531.5
513.5,534.5
534.3,536.5
578.3,545.5
688.3,555.5
586.3,577.5
450.3,578.5
