X,Y
565.3,24.5
269.3,34.5
376.3,111.5
365.3,114.5
349.3,122.5
367.167,127.389
321.5,136.5
389.3,138.5
376.3,151.5
171.3,163.5
63.167,179.389
158.3,183.5
65.3,196.5
339.3,211.5
338.3,240.5
384.3,246.5
350.3,262.5
584.3,283.5
333.3,289.5
203.3,297.5
29.3,299.5
325.3,314.5
583.3,318.5
323.3,330.5
554.3,331.5
576.3,337.5
655.3,337.5
683.3,337.5
638.3,344.5
697.3,355.5
659.3,361.5
639.3,369.5
423.3,386.5
444.3,386.5
464.625,392.375
165.3,395.5
692.3,396.5
500.3,402.5
76.3,408.5
671.3,411.5
669.3,423.5
415.3,424.5
78.3,430.5
701.3,434.5
659.3,439.5
380.3,443.5
667.3,453.5
327.3,468.5
341.3,471.5
731.3,473.5
513.3,483.5
