X,Y
640.3,14.5
32.5,16.786
659.3,23.5
130.3,62.5
66.3,68.5
218.3,111.5
187.3,122.5
318.3,135.5
392.3,135.5
168.3,139.5
352.5,147.5
464.3,158.5
329.417,162.167
75.3,162.5
488.3,165.5
227.417,190.167
512.3,196.5
405.3,204.5
508.3,210.5
53.3,211.5
234.3,227.5
175.3,231.5
264.0,234.5
383.3,234.5
232.3,247.5
195.3,248.5
697.3,249.5
622.3,254.5
70.3,256.5
111.167,259.389
297.3,262.5
610.3,264.5
153.3,267.5
91.3,298.5
398.115,302.115
789.3,313.5
13.3,314.5
405.3,315.5
292.3,318.5
639.167,319.389
175.3,327.5
125.3,328.5
148.3,338.5
108.3,340.5
181.3,346.5
164.3,347.5
459.3,355.5
246.3,356.5
119.3,357.5
347.3,361.5
215.3,367.5
179.3,378.5
498.3,379.5
510.3,396.5
103.3,419.5
80.3,426.5
120.3,443.5
720.3,449.5
485.3,455.5
647.3,473.5
177.5,485.5
24.3,489.5
282.3,496.5
28.3,501.5
157.3,501.5
90.3,502.5
704.3,510.5
162.3,523.5
168.3,550.5
204.3,566.5
221.3,577.5
755.3,581.5
729.3,591.5
