X,Y
721.9,76.1
434.214,82.286
338.3,87.5
752.3,102.5
699.633,139.567
19.3,143.5
16.3,158.5
736.115,172.115
232.3,173.5
60.3,174.5
748.3,178.5
70.143,179.786
189.3,179.5
499.667,179.583
632.3,181.5
88.3,184.5
739.3,185.5
753.3,186.5
182.167,192.417
88.3,195.5
784.3,199.5
770.3,201.5
332.3,207.5
505.3,207.5
55.3,211.567
764.3,215.5
712.3,230.5
432.3,236.5
707.3,239.5
154.3,248.5
563.3,248.5
296.115,253.115
253.3,253.5
390.3,259.5
498.3,263.5
303.3,264.5
513.3,265.5
39.3,267.5
381.3,270.5
53.214,272.357
179.136,275.409
560.3,275.5
400.3,276.5
700.3,276.5
231.3,280.5
210.3,294.5
388.3,299.5
389.136,310.591
455.3,315.5
425.3,318.5
612.3,335.5
624.3,336.5
123.227,338.318
487.3,337.5
693.5,346.5
704.417,345.833
309.115,354.885
706.3,357.5
688.143,359.786
446.3,360.5
729.3,360.5
302.3,363.5
681.433,370.9
381.917,372.667
230.3,374.5
736.3,378.5
676.3,385.5
379.3,390.5
219.423,392.269
437.3,391.5
502.3,400.5
551.3,404.5
317.3,427.5
198.3,431.5
289.5,443.5
333.3,445.5
212.346,464.038
788.136,463.409
694.0,470.5
431.214,473.857
419.318,478.318
705.3,478.5
721.5,484.5
742.3,517.5
321.5,520.5
742.038,528.654
752.3,534.5
742.115,542.115
756.0,552.214
740.227,557.318
748.0,562.5
