X,Y
105.333,25.417
560.5,31.0
725.382,45.382
580.167,96.667
620.0,103.786
487.9,116.7
291.231,127.615
236.136,144.591
752.25,145.875
70.1,149.9
707.342,162.447
377.955,175.364
781.25,182.562
289.5,186.3
450.206,194.382
191.136,195.409
167.265,201.559
668.278,202.556
578.31,205.548
628.022,208.457
435.447,211.711
338.34,216.06
213.545,219.773
488.0,223.654
551.3,227.5
388.038,245.654
573.147,260.324
553.5,261.0
487.375,264.333
534.0,264.214
642.167,270.452
172.167,282.233
214.192,282.462
460.25,283.583
415.125,285.75
705.562,286.312
723.262,288.643
530.167,292.595
77.974,296.342
271.136,299.409
662.342,314.184
670.237,337.658
341.786,340.357
764.0,344.409
109.5,357.5
322.1,357.9
247.595,362.405
449.833,363.5
269.5,394.5
341.346,394.423
479.0,400.625
569.31,405.833
597.5,420.605
573.382,434.618
605.833,452.333
53.955,464.773
717.816,482.447
567.967,497.633
155.357,533.429
200.109,572.37
